,train_acc1,train_acc5,val_acc1,val_acc5
0,4.645020008087158,18.560752868652344,4.9608354568481445,21.605745315551758
1,5.450328826904297,20.01030921936035,6.592689514160156,20.10443878173828
2,4.554825782775879,19.018169403076172,4.046997547149658,19.255874633789062
3,4.303569316864014,19.475584030151367,4.308094024658203,20.430809020996094
4,4.522613048553467,19.72684097290039,4.830287456512451,20.300260543823242
5,4.541940689086914,19.67530059814453,4.6997389793396,20.039165496826172
6,4.503285884857178,19.759052276611328,4.177545547485352,19.190601348876953
7,5.070223331451416,20.725421905517578,4.765013217926025,21.605745315551758
8,5.373019218444824,21.472749710083008,6.2663187980651855,21.99738883972168
9,5.862646579742432,22.980287551879883,8.224543571472168,24.608354568481445
10,6.294292449951172,24.03685188293457,7.245430946350098,25.652742385864258
11,6.809689521789551,25.325345993041992,8.812010765075684,27.1540470123291
12,8.156166076660156,26.79422950744629,8.87728500366211,29.112272262573242
13,8.806855201721191,27.902334213256836,8.485639572143555,27.1540470123291
14,9.01945686340332,28.05695343017578,11.096606254577637,31.462141036987305
15,10.269295692443848,30.762788772583008,14.295039176940918,36.553524017333984
16,11.358073234558105,33.2109260559082,13.054830551147461,34.334205627441406
17,12.36309814453125,35.86522674560547,13.968668937683105,41.253265380859375
18,13.554954528808594,38.184513092041016,15.796344757080078,42.81984329223633
19,14.514883041381836,39.72426223754883,17.95039176940918,43.86423110961914
20,15.416828155517578,41.78585433959961,18.73368263244629,46.80156707763672
21,16.602243423461914,43.20964050292969,19.0600528717041,45.365535736083984
22,17.194950103759766,45.4967155456543,21.475196838378906,51.04438781738281
23,17.510631561279297,46.14096450805664,19.255874633789062,50.06527328491211
24,18.592966079711914,47.268394470214844,22.78067970275879,53.524803161621094
25,18.560752868652344,48.22188186645508,22.78067970275879,53.98172378540039
26,19.817033767700195,48.982093811035156,23.75979232788086,55.61357879638672
27,20.229352951049805,50.547611236572266,22.519582748413086,51.501304626464844
28,20.325990676879883,51.44955825805664,23.694517135620117,56.201045989990234
29,21.537174224853516,52.26131057739258,25.587467193603516,56.78851318359375
30,23.959543228149414,55.44388961791992,29.242820739746094,61.81462097167969
31,25.34467315673828,57.13181686401367,30.02610969543457,62.271541595458984
32,26.265945434570312,58.246360778808594,31.070497512817383,64.68668365478516
33,26.478548049926758,58.684452056884766,31.00522232055664,63.96866989135742
34,26.510759353637695,59.20629119873047,31.266319274902344,64.49085998535156
35,27.322511672973633,59.77967071533203,31.2010440826416,64.75196075439453
36,27.68328857421875,60.069580078125,31.6579647064209,65.46997833251953
37,27.45136070251465,60.28862380981445,32.8328971862793,64.68668365478516
38,28.269554138183594,60.68161392211914,32.441253662109375,65.9921646118164
39,28.649660110473633,61.04883575439453,33.3550910949707,66.57963562011719
40,28.649660110473633,61.35807418823242,32.96344757080078,66.51435852050781
41,29.648242950439453,62.1440544128418,34.13838195800781,65.46997833251953
42,29.42275619506836,62.44685363769531,34.464752197265625,68.27676391601562
43,30.0347900390625,62.9235954284668,34.98694610595703,67.55874633789062
44,30.73702049255371,63.915733337402344,34.464752197265625,67.36292266845703
45,31.0720272064209,64.31517028808594,34.98694610595703,68.99478149414062
46,30.904523849487305,65.39105987548828,34.98694610595703,68.342041015625
47,31.252416610717773,64.89498901367188,36.74934768676758,69.58224487304688
48,32.53446960449219,65.19134521484375,37.271541595458984,69.38642120361328
49,32.54091262817383,66.2672348022461,37.8590087890625,70.2349853515625
50,33.3526611328125,66.45407104492188,38.31592559814453,70.9530029296875
51,33.578147888183594,67.0467758178711,36.94517135620117,70.7571792602539
52,33.39775848388672,66.95658111572266,37.728458404541016,71.4751968383789
53,34.33835983276367,67.18206787109375,38.70757293701172,70.36553955078125
54,34.918182373046875,67.95516204833984,40.14360427856445,72.45430755615234
55,34.924625396728516,68.24507141113281,39.295040130615234,70.82245635986328
56,35.33694076538086,68.696044921875,40.404701232910156,72.06266784667969
57,35.49156188964844,69.25653839111328,40.535247802734375,73.10704803466797
58,36.232444763183594,69.28875732421875,40.73107147216797,74.34725952148438
59,36.657649993896484,69.98454284667969,40.33942794799805,73.7597885131836
60,38.55817794799805,71.34390258789062,43.53786087036133,76.17493438720703
61,38.62904357910156,72.25873565673828,43.342037200927734,76.30548095703125
62,38.79010772705078,72.11699676513672,44.060054779052734,76.10966491699219
63,38.70635223388672,72.46488952636719,44.38642501831055,76.89295196533203
64,39.4407958984375,72.41979217529297,44.71279525756836,76.63185119628906
65,39.74359130859375,73.10269927978516,44.516971588134766,76.37075805664062
66,39.39569854736328,73.20577239990234,45.03916549682617,76.63185119628906
67,38.97049331665039,72.82566833496094,45.234989166259766,77.08877563476562
68,39.42790985107422,72.58085632324219,45.300262451171875,76.30548095703125
69,39.63406753540039,72.909423828125,45.300262451171875,77.15404510498047
70,40.09148406982422,73.27020263671875,45.10443878173828,76.43603515625
71,39.76292037963867,73.24443054199219,45.757179260253906,76.82767486572266
72,39.936866760253906,73.88867950439453,45.9530029296875,76.9582290649414
73,40.05927276611328,72.94807434082031,45.365535736083984,77.54569244384766
74,39.614742279052734,73.37972259521484,45.56135940551758,77.28459930419922
75,40.1301383972168,73.7791519165039,46.34464645385742,77.34986877441406
76,40.845252990722656,73.84358215332031,45.757179260253906,77.61096954345703
77,40.06571578979492,73.26375579833984,45.56135940551758,77.87206268310547
78,40.600440979003906,73.5150146484375,45.9530029296875,77.34986877441406
79,40.961219787597656,74.13993072509766,46.148826599121094,77.74151611328125
80,40.948333740234375,74.33965301513672,45.82245635986328,77.54569244384766
81,41.16093444824219,73.93377685546875,46.80156707763672,77.54569244384766
82,41.21891784667969,74.19791412353516,47.58485794067383,77.93733978271484
83,41.36709213256836,74.26233673095703,46.540470123291016,78.00260925292969
84,40.832366943359375,74.15926361083984,46.86684036254883,77.34986877441406
85,41.2897834777832,74.75840759277344,47.389034271240234,77.93733978271484
86,41.07718276977539,74.15281677246094,47.323760986328125,78.19843292236328
87,41.006317138671875,74.1721420288086,46.540470123291016,77.61096954345703
88,41.315555572509766,74.35897827148438,47.58485794067383,78.3289794921875
89,41.08362579345703,74.76485443115234,47.71540451049805,78.8511734008789
