,train_acc1,train_acc5,val_acc1,val_acc5
0,34.08710479736328,66.6537857055664,31.98433494567871,63.18537902832031
1,45.87682342529297,78.30176544189453,48.04177474975586,79.5691909790039
2,54.8189697265625,84.95039367675781,58.87728500366211,88.12010955810547
3,61.06816482543945,88.91251373291016,60.11749267578125,87.59791564941406
4,64.7725830078125,90.03994750976562,68.342041015625,91.7101821899414
5,67.15629577636719,91.21247863769531,69.19060516357422,93.08094024658203
6,68.36103820800781,91.9855728149414,61.61880111694336,90.27415466308594
7,70.5772476196289,93.08079528808594,71.8668441772461,92.4281997680664
8,72.4133529663086,93.67350006103516,72.58485412597656,93.66841125488281
9,73.7791519165039,94.16957092285156,70.4308090209961,93.79895782470703
10,74.32032012939453,94.29841613769531,74.67362976074219,94.25587463378906
11,75.331787109375,94.88468170166016,71.54047393798828,94.19060516357422
12,77.12279510498047,95.34854125976562,71.60574340820312,92.03655242919922
13,77.27741241455078,95.44517517089844,73.82506561279297,94.25587463378906
14,78.68831634521484,95.48383331298828,76.56658172607422,95.49608612060547
15,78.55946350097656,95.8703842163086,73.49869537353516,94.58224487304688
16,78.4435043334961,95.74153137207031,73.23760223388672,94.19060516357422
17,80.06056213378906,96.01211547851562,76.04438781738281,95.30026245117188
18,80.84010314941406,96.23116302490234,75.58747100830078,95.03916931152344
19,80.9238510131836,96.84963989257812,75.1958236694336,95.16971588134766
20,81.66473388671875,96.38578033447266,75.1958236694336,94.58224487304688
21,81.98041534423828,96.83030700683594,75.1958236694336,94.97389221191406
22,81.65185546875,96.5726089477539,75.45691680908203,93.73368072509766
23,82.61822509765625,96.97848510742188,75.5221939086914,94.97389221191406
24,83.8100814819336,97.04935455322266,76.50130462646484,94.97389221191406
25,84.19662475585938,97.14598846435547,79.11227416992188,95.69190979003906
26,84.28038024902344,97.24906921386719,77.74151611328125,95.69190979003906
27,84.60250091552734,97.20397186279297,78.91645050048828,95.56135559082031
28,84.71846771240234,97.21041870117188,78.39425659179688,95.36553955078125
29,85.6268539428711,97.42301940917969,79.37336730957031,95.69190979003906
30,89.13800048828125,97.93196868896484,84.85639953613281,97.32376098632812
31,91.47661590576172,98.47313690185547,85.31331634521484,97.51958465576172
32,91.8309555053711,98.37005615234375,84.3342056274414,97.71540832519531
33,92.35279083251953,98.85324096679688,85.37859344482422,97.71540832519531
34,92.48808288574219,98.58910369873047,85.50914001464844,97.84595489501953
35,93.1581039428711,98.7952651977539,85.31331634521484,97.78067779541016
36,93.12589263916016,98.8983383178711,84.85639953613281,98.10704803466797
37,93.35137939453125,98.93055725097656,85.90078735351562,97.78067779541016
38,93.63484191894531,98.90478515625,85.31331634521484,97.97650146484375
39,94.07937622070312,99.0143051147461,86.09660339355469,97.65013122558594
40,94.07937622070312,98.88545989990234,85.63968658447266,97.97650146484375
41,94.0858154296875,98.9627685546875,85.77023315429688,97.9112319946289
42,94.01495361328125,98.7952651977539,85.11749267578125,97.65013122558594
43,94.3113021850586,98.9627685546875,85.0522232055664,97.71540832519531
44,94.23399353027344,98.92411041259766,86.09660339355469,97.78067779541016
45,94.58833312988281,98.93055725097656,85.83551025390625,97.71540832519531
46,94.33707427978516,98.82102966308594,85.90078735351562,97.78067779541016
47,94.47236633300781,99.02719116210938,85.96605682373047,98.10704803466797
48,94.88468170166016,99.1302719116211,86.48825073242188,98.04177856445312
49,94.66564178466797,99.14959716796875,85.70496368408203,97.78067779541016
50,94.62698364257812,98.93699645996094,85.57441711425781,98.04177856445312
51,94.4852523803711,98.9563217163086,85.50914001464844,98.10704803466797
52,94.87824249267578,99.04007720947266,85.77023315429688,97.71540832519531
53,94.88468170166016,99.16248321533203,85.248046875,97.3890380859375
54,94.89112854003906,99.06584930419922,86.35770416259766,98.04177856445312
55,95.09728240966797,99.2269058227539,85.70496368408203,97.71540832519531
56,95.13594055175781,99.16248321533203,86.16188049316406,97.97650146484375
57,94.9168930053711,98.99497985839844,85.70496368408203,97.84595489501953
58,95.38075256347656,99.11738586425781,85.96605682373047,97.65013122558594
59,95.470947265625,99.26556396484375,85.57441711425781,97.97650146484375
60,95.25834655761719,99.25911712646484,85.90078735351562,98.10704803466797
61,95.48383331298828,99.18180847167969,86.03133392333984,97.9112319946289
62,95.65133666992188,99.20758056640625,85.90078735351562,98.10704803466797
63,95.49671936035156,99.19469451904297,85.96605682373047,97.97650146484375
64,95.5289306640625,99.17536926269531,86.22715759277344,97.97650146484375
65,95.96057891845703,99.25911712646484,86.29242706298828,97.97650146484375
66,95.6964340209961,99.20758056640625,86.35770416259766,97.97650146484375
67,95.77374267578125,99.12382507324219,86.6187973022461,98.04177856445312
68,95.36786651611328,99.04007720947266,86.48825073242188,98.23760223388672
69,95.63201141357422,99.25267791748047,86.09660339355469,98.17232513427734
70,95.46450805664062,99.16248321533203,86.03133392333984,97.9112319946289
71,95.66422271728516,99.21401977539062,86.03133392333984,97.97650146484375
72,95.65133666992188,99.1882553100586,86.29242706298828,98.17232513427734
73,95.57402801513672,99.12382507324219,86.22715759277344,97.78067779541016
74,95.53536987304688,99.22046661376953,86.22715759277344,97.9112319946289
75,95.86393737792969,99.32998657226562,86.29242706298828,98.23760223388672
76,95.60623931884766,99.18180847167969,85.90078735351562,97.97650146484375
77,95.60623931884766,99.31710052490234,86.6187973022461,97.9112319946289
78,95.6964340209961,99.25267791748047,85.90078735351562,98.10704803466797
79,95.92835998535156,99.30421447753906,85.83551025390625,98.04177856445312
80,95.74797821044922,99.17536926269531,85.77023315429688,97.9112319946289
81,95.87682342529297,99.22046661376953,86.09660339355469,97.9112319946289
82,95.470947265625,99.19469451904297,86.09660339355469,97.84595489501953
83,95.8124008178711,99.2269058227539,86.09660339355469,97.97650146484375
84,95.9090347290039,99.22046661376953,86.29242706298828,97.9112319946289
85,95.74153137207031,99.26556396484375,85.83551025390625,97.9112319946289
86,95.78018951416016,99.2462387084961,86.29242706298828,98.17232513427734
87,95.72220611572266,99.26556396484375,86.29242706298828,98.17232513427734
88,95.65133666992188,99.2269058227539,86.35770416259766,98.10704803466797
89,95.79951477050781,99.1882553100586,86.16188049316406,98.17232513427734
