,train_acc1,train_acc5,val_acc1,val_acc5
0,12.111842155456543,33.97113800048828,13.90339469909668,38.381202697753906
1,17.182064056396484,43.4222412109375,19.97389030456543,47.258487701416016
2,20.628786087036133,49.272003173828125,20.626632690429688,49.86945343017578
3,23.34750747680664,53.94923400878906,26.17493438720703,60.37858963012695
4,25.235151290893555,55.88842010498047,26.8929500579834,59.85639953613281
5,27.657520294189453,59.9858283996582,28.655353546142578,60.50914001464844
6,30.865869522094727,62.44685363769531,33.681461334228516,66.31854248046875
7,31.355497360229492,64.12189483642578,28.590078353881836,63.511749267578125
8,32.18013381958008,64.85633850097656,30.613576889038086,66.51435852050781
9,34.33191680908203,67.87141418457031,37.1409912109375,72.58485412597656
10,35.49156188964844,69.35317993164062,32.63707733154297,65.40470123291016
11,37.34699249267578,70.39685821533203,37.79373550415039,70.49608612060547
12,39.76292037963867,73.04471588134766,36.16188049316406,72.1932144165039
13,39.9046516418457,73.48280334472656,37.79373550415039,71.1488265991211
14,42.43009948730469,75.49285125732422,41.6449089050293,76.89295196533203
15,43.06146240234375,76.40768432617188,43.08094024658203,75.39164733886719
16,44.1115837097168,77.01971435546875,36.29242706298828,70.4308090209961
17,45.954132080078125,78.75918579101562,40.79634475708008,75.06527709960938
18,47.61628723144531,79.46141052246094,43.407310485839844,76.04438781738281
19,49.632781982421875,81.10424041748047,42.3629264831543,76.50130462646484
20,49.74230194091797,80.89163970947266,46.86684036254883,75.97911071777344
21,50.843963623046875,82.26388549804688,47.258487701416016,80.54830169677734
22,52.01649475097656,83.23025512695312,50.78329086303711,81.26631927490234
23,53.03440475463867,83.83584594726562,48.04177474975586,78.45953369140625
24,54.45819091796875,84.26105499267578,53.328983306884766,82.24542999267578
25,54.8189697265625,85.0792465209961,52.93733596801758,82.44125366210938
26,55.78533935546875,85.35626983642578,53.328983306884766,84.13838195800781
27,57.69231033325195,86.70919036865234,51.95822525024414,83.093994140625
28,58.12395477294922,86.43860626220703,56.07049560546875,85.31331634521484
29,59.62504959106445,87.31478118896484,55.67885208129883,83.68146514892578
30,66.38964080810547,90.81304168701172,64.0992202758789,89.16448974609375
31,69.6430892944336,91.93403625488281,65.33942413330078,89.81723022460938
32,70.34532165527344,92.5525131225586,64.88250732421875,89.2950439453125
33,71.49851989746094,92.99703979492188,66.51435852050781,90.14360809326172
34,72.15565490722656,92.97126770019531,65.6657943725586,90.27415466308594
35,72.58085632324219,93.33849334716797,66.44908905029297,90.07833099365234
36,73.14779663085938,93.3642578125,65.60052490234375,89.75196075439453
37,73.18644714355469,93.28050994873047,67.16710662841797,91.05744171142578
38,74.1721420288086,93.96340942382812,66.51435852050781,90.20887756347656
39,73.81137084960938,93.8216781616211,67.36292266845703,90.79634857177734
40,75.48641204833984,94.1502456665039,67.68929290771484,90.33942413330078
41,74.80995178222656,93.78946685791016,67.6240234375,90.99217224121094
42,75.54439544677734,94.53678894042969,68.1462173461914,90.53524780273438
43,75.77632141113281,94.4659194946289,66.44908905029297,90.20887756347656
44,76.0597915649414,94.27265167236328,66.906005859375,88.96866607666016
45,76.53009033203125,94.67208099365234,68.66841125488281,90.86161804199219
46,76.95529174804688,94.93622589111328,67.6240234375,89.62141418457031
47,77.1550064086914,94.89112854003906,68.27676391601562,91.3838119506836
48,77.74127197265625,95.37431335449219,69.19060516357422,91.18798828125
49,77.97964477539062,95.039306640625,69.84334564208984,90.99217224121094
50,78.57234954833984,95.21968841552734,69.64752197265625,90.73107147216797
51,78.28244018554688,95.52249145507812,68.60313415527344,90.99217224121094
52,78.7140884399414,95.43873596191406,69.19060516357422,91.57963562011719
53,79.25525665283203,95.54825592041016,69.45169830322266,91.3838119506836
54,79.48074340820312,95.46450805664062,67.68929290771484,90.79634857177734
55,79.15217590332031,95.57402801513672,68.66841125488281,89.88250732421875
56,79.86084747314453,95.3614273071289,68.86422729492188,91.57963562011719
57,80.35691833496094,96.10231018066406,68.92950439453125,90.99217224121094
58,80.42134094238281,96.26337432861328,70.03916931152344,91.51435852050781
59,80.8143310546875,95.9670181274414,70.62663269042969,90.99217224121094
60,81.96109008789062,96.31491088867188,69.90861511230469,91.57963562011719
61,82.90168762207031,96.38578033447266,70.9530029296875,91.7101821899414
62,82.6890869140625,96.44376373291016,70.69190979003906,91.64491271972656
63,82.9725570678711,96.58549499511719,71.4751968383789,91.77545928955078
64,82.99832916259766,96.6885757446289,70.30026245117188,91.84072875976562
65,83.30756378173828,96.57905578613281,70.69190979003906,91.97128295898438
66,83.76498413085938,96.54039764404297,70.49608612060547,91.57963562011719
67,83.41064453125,96.92050170898438,71.4751968383789,92.29765319824219
68,83.54593658447266,96.798095703125,70.49608612060547,91.84072875976562
69,83.8100814819336,96.7465591430664,71.27937316894531,91.84072875976562
70,83.88094329833984,96.79165649414062,71.21410369873047,91.77545928955078
71,83.97758483886719,96.59838104248047,71.80156707763672,91.77545928955078
72,83.5781478881836,96.82386779785156,70.4308090209961,91.97128295898438
73,83.81652069091797,96.55328369140625,71.73628997802734,92.1018295288086
74,83.53949737548828,96.6305923461914,71.54047393798828,91.7101821899414
75,83.72632598876953,96.6885757446289,71.73628997802734,91.97128295898438
76,83.8100814819336,96.7401123046875,70.36553955078125,91.64491271972656
77,83.93248748779297,96.7465591430664,70.16971588134766,92.03655242919922
78,84.2481689453125,96.8045425415039,71.54047393798828,92.36292266845703
79,84.00979614257812,96.5146255493164,70.56135559082031,91.57963562011719
80,84.2997055053711,96.54684448242188,71.73628997802734,91.97128295898438
81,83.99047088623047,96.69501495361328,71.21410369873047,91.84072875976562
82,84.48654174804688,96.78520965576172,71.34465026855469,92.16710662841797
83,84.33191680908203,96.88829040527344,70.56135559082031,91.97128295898438
