,train_acc1,train_acc5,val_acc1,val_acc5
0,39.27973175048828,72.34893035888672,36.357704162597656,73.04177856445312
1,51.327152252197266,82.62466430664062,53.65535354614258,84.7258529663086
2,56.71305465698242,85.6848373413086,44.38642501831055,79.50391387939453
3,59.85697937011719,86.87669372558594,62.140995025634766,89.94778442382812
4,62.99446105957031,89.37637329101562,65.60052490234375,90.27415466308594
5,65.25576782226562,90.4844741821289,60.248043060302734,86.68407440185547
6,67.24005126953125,90.96121978759766,66.906005859375,92.29765319824219
7,68.00025939941406,91.18026733398438,65.07833099365234,90.14360809326172
8,69.5335693359375,91.77941131591797,68.47258758544922,93.01567077636719
9,70.255126953125,92.48808288574219,67.16710662841797,91.31854248046875
10,71.66602325439453,92.8746337890625,63.446475982666016,89.62141418457031
11,73.12202453613281,93.35137939453125,72.32376098632812,93.21148681640625
12,73.6309814453125,93.46733856201172,72.97650146484375,93.47258758544922
13,74.24301147460938,93.89898681640625,68.08094024658203,92.6240234375
14,74.63600158691406,93.98273468017578,68.47258758544922,92.16710662841797
15,75.75699615478516,94.51101684570312,69.97389221191406,93.27676391601562
16,75.66680145263672,94.28553771972656,68.40731048583984,91.44908905029297
17,76.6073989868164,94.51746368408203,73.04177856445312,94.06005096435547
18,77.14212036132812,94.77516174316406,70.49608612060547,92.95039367675781
19,77.39982604980469,94.89756774902344,71.80156707763672,93.79895782470703
20,77.63819122314453,95.14237976074219,72.1932144165039,94.45169830322266
21,78.73985290527344,95.10372924804688,73.82506561279297,94.12532806396484
22,79.27458190917969,95.45806121826172,72.45430755615234,92.68929290771484
23,79.24237060546875,95.52249145507812,74.86945343017578,94.19060516357422
24,80.00902557373047,95.62556457519531,74.34725952148438,94.97389221191406
25,79.57093811035156,95.76085662841797,76.89295196533203,95.03916931152344
26,80.53730773925781,95.76085662841797,77.93733978271484,94.90861511230469
27,81.00115966796875,95.88970947265625,76.50130462646484,94.25587463378906
28,81.66473388671875,96.23116302490234,71.99739074707031,93.8642349243164
29,81.67118072509766,95.97990417480469,73.10704803466797,93.99478149414062
30,85.53022003173828,96.84963989257812,83.15927124023438,96.99739074707031
31,87.57892608642578,97.26839447021484,83.68146514892578,97.32376098632812
32,88.69991302490234,97.85466003417969,84.530029296875,97.25848388671875
33,88.76433563232422,97.72581481933594,83.81201171875,97.25848388671875
34,89.12511444091797,97.8611068725586,84.530029296875,97.3890380859375
35,89.53743743896484,97.93841552734375,84.3342056274414,97.1932144165039
36,89.82734680175781,97.73225402832031,84.0078353881836,97.1932144165039
37,90.2138900756836,98.22832489013672,84.7258529663086,97.06266784667969
38,90.59400177001953,98.0157241821289,84.530029296875,97.51958465576172
39,90.49092102050781,98.17034149169922,84.39948272705078,97.3890380859375
40,90.40072631835938,98.08014678955078,84.46475219726562,97.12793731689453
41,90.69063568115234,98.17678833007812,84.7258529663086,97.12793731689453
42,90.83881378173828,98.31851959228516,85.0522232055664,97.25848388671875
43,90.58755493164062,98.08014678955078,84.46475219726562,97.12793731689453
44,91.31555938720703,98.37005615234375,84.39948272705078,97.32376098632812
45,91.28978729248047,98.4087142944336,84.79112243652344,97.1932144165039
46,91.41219329833984,98.27342224121094,84.26892852783203,97.3890380859375
47,91.45729064941406,98.28630828857422,84.13838195800781,97.06266784667969
48,91.489501953125,98.44737243652344,84.59529876708984,97.45430755615234
49,91.50882720947266,98.36361694335938,84.7258529663086,97.45430755615234
50,91.74076080322266,98.46025085449219,84.79112243652344,97.51958465576172
51,91.61835479736328,98.22188568115234,85.0522232055664,97.45430755615234
52,91.81806945800781,98.44092559814453,84.66057586669922,97.25848388671875
53,91.85028076171875,98.38938903808594,85.37859344482422,97.58485412597656
54,92.05644226074219,98.37005615234375,85.248046875,97.1932144165039
55,92.01134490966797,98.27342224121094,85.0522232055664,97.12793731689453
56,92.22394561767578,98.55044555664062,85.37859344482422,96.99739074707031
57,91.70210266113281,98.47313690185547,85.31331634521484,96.99739074707031
58,92.45587158203125,98.357177734375,85.248046875,97.1932144165039
59,91.8889389038086,98.51179504394531,84.98694610595703,97.3890380859375
60,92.2625961303711,98.40227508544922,85.37859344482422,97.3890380859375
61,92.91973114013672,98.56977844238281,85.63968658447266,97.45430755615234
62,92.75222778320312,98.63420104980469,85.44386291503906,97.51958465576172
63,92.7651138305664,98.5826644897461,85.44386291503906,97.1932144165039
64,92.38500213623047,98.60198974609375,85.37859344482422,97.45430755615234
65,92.38500213623047,98.55689239501953,85.83551025390625,97.25848388671875
66,92.59761047363281,98.59554290771484,85.77023315429688,97.45430755615234
67,92.90684509277344,98.60198974609375,85.57441711425781,97.32376098632812
68,92.8230972290039,98.56977844238281,85.57441711425781,97.3890380859375
69,92.73934173583984,98.55044555664062,85.248046875,97.32376098632812
70,92.97126770019531,98.60842895507812,85.63968658447266,97.32376098632812
71,92.816650390625,98.5826644897461,85.77023315429688,97.25848388671875
72,92.70068359375,98.72439575195312,85.44386291503906,97.12793731689453
73,92.4751968383789,98.53112030029297,85.37859344482422,97.3890380859375
74,93.03569793701172,98.5633316040039,85.50914001464844,97.32376098632812
75,93.1581039428711,98.70507049560547,84.98694610595703,97.1932144165039
76,92.99703979492188,98.60198974609375,85.77023315429688,97.25848388671875
77,92.90040588378906,98.62776184082031,85.57441711425781,97.1932144165039
78,92.58472442626953,98.57621765136719,85.77023315429688,97.45430755615234
79,92.91329193115234,98.5053482055664,85.63968658447266,97.32376098632812
80,92.85530853271484,98.61487579345703,85.83551025390625,97.1932144165039
81,92.77799987792969,98.51823425292969,85.83551025390625,97.3890380859375
82,92.96482849121094,98.55689239501953,85.77023315429688,97.45430755615234
83,93.23541259765625,98.65352630615234,85.37859344482422,97.3890380859375
84,92.73290252685547,98.56977844238281,85.70496368408203,97.25848388671875
85,92.97771453857422,98.61487579345703,85.44386291503906,97.1932144165039
86,93.08079528808594,98.64708709716797,85.31331634521484,97.12793731689453
87,92.8746337890625,98.56977844238281,85.37859344482422,97.32376098632812
88,93.3642578125,98.77593231201172,85.57441711425781,97.32376098632812
89,93.09367370605469,98.6792984008789,85.70496368408203,97.25848388671875
