,train_acc1,train_acc5,val_acc1,val_acc5
0,4.0007734298706055,17.37533950805664,5.02610969543457,20.430809020996094
1,5.508310794830322,21.208608627319336,5.939948081970215,21.475196838378906
2,6.609973430633545,22.896533966064453,7.898172378540039,24.543081283569336
3,7.589228630065918,26.220848083496094,7.375979423522949,28.85117530822754
4,8.201263427734375,28.134262084960938,8.55091381072998,29.373369216918945
5,9.109651565551758,30.614612579345703,10.639686584472656,32.8328971862793
6,11.055276870727539,34.18374252319336,12.07571792602539,35.96605682373047
7,12.659451484680176,35.936092376708984,14.556136131286621,39.686683654785156
8,13.226388931274414,37.926815032958984,15.469974517822266,41.77545928955078
9,14.282954216003418,39.202423095703125,15.665796279907227,42.101829528808594
10,14.9014310836792,40.43293380737305,15.992167472839355,43.66840744018555
11,16.164154052734375,41.70854568481445,17.428197860717773,44.451698303222656
12,16.595800399780273,42.64914321899414,16.12271499633789,40.469974517822266
13,17.05321502685547,44.02783203125,18.276762008666992,47.65013122558594
14,18.425460815429688,45.80595397949219,20.496084213256836,50.84856414794922
15,19.211442947387695,47.55186462402344,22.78067970275879,53.524803161621094
16,19.932998657226562,49.45883560180664,23.75979232788086,54.177547454833984
17,21.189281463623047,51.59773254394531,23.368146896362305,53.394256591796875
18,21.936607360839844,52.01649475097656,24.216711044311523,54.3080940246582
19,23.547224044799805,54.1811637878418,25.065275192260742,53.524803161621094
20,24.172143936157227,55.53408432006836,26.501306533813477,57.18015670776367
21,24.971010208129883,56.77748107910156,28.263708114624023,61.94517135620117
22,26.195079803466797,57.71163558959961,27.80678939819336,59.59530258178711
23,27.180776596069336,59.47687530517578,30.287206649780273,63.18537902832031
24,28.77850914001465,61.44826889038086,30.80940055847168,62.92428207397461
25,29.306791305541992,61.91212844848633,31.91905975341797,64.55613708496094
26,30.260276794433594,62.8656120300293,34.334205627441406,66.64491271972656
27,31.08491325378418,64.051025390625,34.98694610595703,66.12271881103516
28,32.160804748535156,65.23644256591797,34.464752197265625,68.73368072509766
29,32.49581527709961,66.89215850830078,35.639686584472656,68.27676391601562
30,36.651206970214844,70.40330505371094,41.253265380859375,73.62924194335938
31,38.248939514160156,71.60160064697266,41.253265380859375,74.8041763305664
32,38.8609733581543,71.76266479492188,42.428199768066406,74.93473052978516
33,39.27973175048828,72.86432647705078,42.428199768066406,74.73890686035156
34,39.563201904296875,73.19933319091797,42.3629264831543,76.43603515625
35,40.44581985473633,73.6825180053711,43.79895782470703,76.43603515625
